Data;ALPA4;AMAR3;ARZZ3;BBAS3;BBDC3;BBDC4;BOVA11;CAML3;CMIG4;COGN3;CPFE3;CPLE6;CSMG3;CSNA3;CYRE3;DTEX3;EGIE3;ENBR3;ENEV3;ENGI11;EQTL3;EQTL3;FESA4;FLRY3;GGBR4;GOAU3;GOLL4;GRND3;GUAR3;ITSA4;ITUB3;ITUB4;JHSF3;LREN3;MDIA3;MRVE3;MULT3;ODPV3;OFSA3;PARD3;QUAL3;RADL3;RENT3;SANB11;SAPR4;SBSP3;SEER3;SMTO3;TEND3;TRIS3;TRPL4;USIM3;VIVT4;VULC3;WEGE3;YDUQ3
2017-05-23;8,3818;6,5200;30,7553;24,2758;19,3977;18,0409;60,7400;FALSO;6,3390;13,9564;25,3040;23,8535;28,9402;5,8127;9,6272;7,2994;18,9368;11,1784;13,4000;FALSO;8,9814;8,9814;9,2428;26,3333;9,3745;3,8764;7,2400;7,7600;10,7127;7,0425;19,3884;21,9825;2,0357;24,0697;52,5080;10,7538;18,9741;11,3646;24,0660;22,1335;23,9429;64,7399;12,8335;24,1445;8,5728;26,8519;20,3715;16,4528;6,3507;1,2980;5,1497;8,5207;38,1333;4,9000;14,0765;FALSO
2017-05-24;8,8142;6,6400;31,0349;24,7055;19,5357;18,2470;61,1700;FALSO;6,4932;14,0506;25,3137;24,8094;29,2275;5,7212;10,0652;7,5181;19,1250;11,3703;13,2900;FALSO;9,2055;9,2055;9,3683;26,1150;9,2031;3,8008;7,8400;7,7484;11,2110;7,0425;19,6033;22,1624;2,0644;24,7936;53,7515;10,7699;19,5436;11,6176;24,0660;23,3115;24,4169;65,3751;13,2726;24,2671;8,7614;27,6005;21,0229;16,2669;6,2567;1,2980;5,1843;8,5503;37,9406;5,0000;13,8402;FALSO
2017-05-25;9,1707;6,8000;30,7553;24,8040;19,5211;18,1206;61,2900;FALSO;6,4332;14,0129;25,4013;24,5200;29,7663;5,7794;9,6540;7,4725;19,0509;11,5795;13,4300;FALSO;9,4089;9,4089;9,3516;26,0968;9,0887;3,7819;7,9200;7,8757;11,3692;6,8783;19,4437;21,7467;2,1122;24,3411;51,5192;10,7941;19,2738;11,3740;23,9678;23,3685;24,4432;65,9614;13,1333;23,6258;8,7099;27,2309;20,9679;16,9083;6,2284;1,2980;5,1687;8,5404;38,4013;4,9500;14,0396;FALSO
2017-05-26;9,0645;6,6500;31,2213;25,8334;20,0078;18,5394;61,9500;FALSO;6,6388;14,1354;25,5375;24,5551;30,6193;5,7960;9,7791;7,5181;19,2334;11,6842;13,4000;FALSO;9,3089;9,3089;9,6192;26,4789;9,0983;3,8291;7,9000;7,9307;11,5573;7,0112;19,8183;22,3361;2,0739;24,5583;53,1836;10,9801;19,4537;11,5239;23,9678;23,0835;25,1015;69,1862;13,2786;24,2954;8,7014;27,7521;21,6745;17,3823;6,5860;1,2980;5,1769;8,5404;38,9876;4,8500;14,2168;FALSO
2017-05-29;9,0645;6,6500;31,2213;25,8334;20,0078;18,5394;61,7400;FALSO;6,6388;14,1354;25,5375;24,5551;30,6193;5,7960;9,7791;7,5181;19,2334;11,6842;13,4000;FALSO;9,3089;9,3089;9,6192;26,4789;9,0983;3,8291;7,9000;7,9307;11,5573;7,0112;19,8183;22,3361;2,0739;24,5583;53,1836;10,9801;19,4537;11,5239;23,9678;22,8935;25,1015;69,1862;13,2786;FALSO;8,7014;27,7521;21,6745;17,3823;6,5860;1,2980;5,1769;8,5404;38,9876;4,8500;14,2168;FALSO
2017-05-30;9,1024;6,7000;30,2614;25,9587;20,1166;18,6458;61,9000;FALSO;6,6474;13,9281;25,6153;24,7305;31,2658;5,9707;9,9132;7,2994;19,3587;11,7714;13,4500;FALSO;9,3296;9,3296;9,6109;26,0423;9,4698;3,8386;8,0000;7,6876;11,4364;7,0581;19,7998;22,2927;2,1408;24,3320;52,3024;10,7779;19,4118;11,6176;24,3607;22,7985;24,9523;70,5445;13,1484;24,3426;8,8214;27,5626;21,9314;16,6573;6,5295;1,2980;5,3420;8,5207;38,9792;5,0300;14,4310;FALSO
2017-05-31;9,0266;6,5300;29,9072;25,3679;19,6446;18,2935;60,5600;FALSO;6,5446;13,6642;25,5764;24,4235;31,3376;5,7046;9,5556;7,3176;19,3703;11,6319;13,6100;FALSO;9,2055;9,2055;9,4185;25,8194;9,0887;3,8102;7,8000;7,6124;11,8401;6,9956;19,8244;22,0569;2,0739;23,8615;52,9682;10,4707;19,2139;11,3084;24,5571;22,0386;24,5924;70,3588;13,1666;23,9936;8,9586;27,4773;22,0783;16,7317;6,4872;1,2614;5,3288;8,4124;39,1970;4,9000;14,0322;FALSO
2017-06-01;8,9886;6,4600;29,4039;25,0994;19,5357;18,1937;60,2600;FALSO;6,3818;13,5229;25,5764;24,1780;31,0593;5,5632;9,5556;7,2356;19,4930;11,7714;13,6600;FALSO;9,0503;9,0503;9,5774;25,9968;9,0697;3,6117;7,6500;7,4097;11,9210;6,8519;19,6477;21,8101;2,0262;23,9249;50,5499;10,5030;19,1540;11,1491;24,5571;22,1241;24,6977;70,6813;13,3120;23,4089;8,8643;27,9037;21,6653;16,4435;6,3413;1,2934;5,3495;8,4124;39,4063;4,9000;14,1282;FALSO
2017-06-02;9,1404;6,5500;29,9072;25,1352;19,2616;17,9443;60,3500;FALSO;6,5531;13,2873;25,5861;24,4498;31,2927;5,6131;9,6718;7,2903;19,4988;11,9458;13,5000;FALSO;9,0796;9,0796;9,6192;26,3379;9,1078;3,7440;7,6200;7,5429;11,9584;6,8910;19,7092;22,0274;2,0644;24,2959;49,1792;10,6324;19,2109;11,2615;24,5571;23,3400;25,1278;70,6422;13,3785;23,5598;8,7871;27,5720;21,2249;16,1647;6,3507;1,2934;5,5702;8,3927;39,5403;4,9500;14,0322;FALSO
2017-06-05;9,2465;6,5600;29,9165;24,7055;19,2978;17,9310;60,4500;FALSO;6,5703;12,8632;25,5959;23,8535;31,1131;5,5050;9,3769;7,4179;19,3528;11,8586;14,0000;FALSO;9,1882;9,1882;9,4519;26,0650;8,9935;3,6873;7,5200;7,5371;11,8351;6,8597;19,6232;22,0026;2,0548;24,3411;49,7373;10,4707;19,1420;11,2428;24,3607;23,2545;25,2858;70,8865;13,1393;24,2200;8,7699;27,6763;21,3350;16,1739;6,3507;1,2888;5,5398;8,3730;39,2556;4,9000;13,9510;FALSO
2017-06-06;9,3603;6,3900;30,5876;25,6096;19,4795;18,1705;60,9500;FALSO;6,6902;13,1742;25,5959;24,2043;32,5678;5,4884;9,6808;7,4725;19,3528;11,9719;14,0000;FALSO;9,0676;9,0676;9,5607;26,4652;9,0220;3,7819;7,8500;7,5400;12,0830;6,9537;19,9612;22,3565;2,0453;24,4678;50,0114;10,6809;19,4477;10,9992;25,5100;22,7985;25,6719;72,9191;13,2029;24,2954;8,9328;28,2542;21,7479;16,2111;6,2849;1,2888;5,5641;8,3730;39,0630;4,8600;13,8550;FALSO
2017-06-07;9,4665;6,5200;31,1281;25,7170;19,7848;18,4632;61,1900;FALSO;6,5703;13,6548;25,6056;24,4147;32,4510;5,3803;9,6897;7,6821;19,5397;12,0330;14,0000;FALSO;9,1331;9,1331;9,4436;26,4698;8,8982;3,7157;8,3300;7,4966;12,1690;7,0711;20,2132;22,7228;2,0357;24,7936;51,3625;10,7860;19,7324;11,2896;25,5493;23,1690;26,1108;73,5445;13,4936;24,7859;8,9157;28,1595;22,0232;16,2390;6,3507;1,2888;5,6241;8,4124;39,3645;5,0400;13,9584;FALSO
2017-06-08;9,4058;6,5800;31,4077;25,3321;19,5667;18,1838;60,7100;FALSO;6,3990;13,4852;25,6056;22,5380;32,5857;5,4884;9,5556;7,4908;19,3879;11,9022;14,0000;FALSO;8,9986;8,9986;9,4938;26,3788;9,1173;3,7630;7,9000;7,4850;12,1440;7,0163;20,1640;22,4869;2,0070;24,8750;50,6576;10,7538;19,5916;10,8587;25,5394;23,1785;25,9352;71,9126;13,2877;24,0314;8,9157;28,1595;21,4726;15,8021;6,6471;1,2888;5,5224;8,4419;39,2472;4,9000;13,8402;FALSO
2017-06-09;9,3983;6,5000;30,1961;24,9203;19,2543;17,8112;60,2200;FALSO;6,5531;13,5794;25,6056;21,9417;34,1212;5,5798;9,7880;7,3358;19,4463;11,6842;13,5100;FALSO;8,9434;8,9434;9,5272;26,1059;9,2126;3,7251;7,7700;6,9495;12,2935;6,8988;19,9980;22,1330;1,9879;24,9564;50,3737;10,4788;19,8134;11,2428;25,5394;23,7009;25,9879;72,6064;13,3664;23,2108;9,0357;28,6143;21,2799;15,7557;6,5860;1,2888;5,5006;8,4321;38,4013;4,9500;13,5964;FALSO
2017-06-12;9,3224;6,4200;30,0377;24,3295;19,0071;17,5251;59,6500;FALSO;6,3818;13,5606;25,6056;22,0557;33,9147;5,4135;9,5825;7,3723;19,3879;11,7016;13,6500;FALSO;8,8641;8,8641;9,5189;25,7193;9,0697;3,7062;7,8100;7,1058;12,0705;6,8988;19,9796;22,1330;1,9975;24,3050;48,3861;10,5111;19,4687;10,7744;25,4412;23,0835;25,5491;71,2872;13,1847;23,1259;9,0957;28,4816;21,7846;15,8207;6,4778;1,2888;5,5415;8,1760;38,5102;4,9500;13,5226;FALSO
2017-06-13;9,3983;6,4300;30,3080;24,5976;18,9853;17,3855;59,8200;FALSO;6,4504;13,4004;25,6056;21,9680;33,8518;5,3553;9,4841;7,5637;19,4521;11,8150;13,7100;FALSO;9,0072;9,0072;9,3767;25,6784;9,0316;3,7251;7,9000;7,2274;12,3321;6,9458;20,2193;22,4061;1,9784;24,3140;49,1498;10,4303;19,6995;10,8493;24,9501;23,7484;26,0669;71,4924;13,1333;23,0693;9,1472;28,9933;21,7938;15,6813;6,4636;1,2843;5,5128;8,1760;38,7698;4,9000;13,4266;FALSO
2017-06-14;9,4741;6,3000;30,7553;24,5886;19,6249;18,0574;59,8900;FALSO;6,6217;13,5040;25,6153;22,3451;34,4445;5,3803;9,3858;7,6001;19,3879;11,7626;13,9400;FALSO;9,1210;9,1210;9,7698;25,6693;8,7934;3,6968;7,8600;7,2882;12,0991;7,0163;20,4405;22,6048;1,9401;24,6126;48,4155;10,5920;19,7954;10,8774;25,0483;24,4134;26,9885;69,7236;13,0151;23,5032;9,2929;29,1165;21,7846;15,5140;6,5860;1,2843;5,5520;8,1760;38,7363;4,8900;13,4783;FALSO
2017-06-15;9,4741;6,3000;30,7553;24,5886;19,6249;18,0574;59,8900;FALSO;6,6217;13,5040;25,6153;22,3451;34,4445;5,3803;9,3858;7,6001;19,3879;11,7626;13,9400;FALSO;9,1210;9,1210;9,7698;25,6693;8,7934;3,6968;7,8600;7,2882;12,0991;7,0163;20,4405;22,6048;1,9401;24,6126;48,4155;10,5920;19,7954;10,8774;25,0483;24,4134;26,9885;69,7236;13,0151;FALSO;9,2929;29,1165;21,7846;15,5140;6,5860;1,2843;5,5520;8,1760;38,7363;4,8900;13,4783;FALSO
2017-06-16;9,5955;5,9500;30,7553;24,6784;19,1234;17,9709;59,6100;FALSO;6,5531;13,4287;25,6153;22,5030;34,8485;5,1890;9,3232;7,3632;20,0945;11,9894;13,9500;FALSO;9,2399;9,2399;9,9622;26,0150;8,5933;3,6779;7,6500;7,1029;12,3308;7,0555;20,3054;22,4434;1,9593;24,6578;48,9148;10,5920;19,9423;11,2896;25,2939;24,1189;27,2079;70,3588;13,0818;23,5221;9,4729;30,3198;21,9589;15,2444;6,5907;1,2843;5,5224;8,0775;38,5269;4,8800;13,3601;FALSO
2017-06-19;9,3300;5,8900;30,6621;24,3552;19,4433;18,0175;60,0900;FALSO;6,5018;13,5794;25,6348;22,3626;34,5791;5,1890;9,4216;7,3996;20,3222;11,9196;13,9400;FALSO;9,1193;9,1193;10,0709;26,1514;8,7743;3,6684;7,6600;7,1000;12,2449;7,0633;20,4958;22,5614;1,9497;25,1555;49,1988;10,4141;20,1132;11,1304;25,2939;23,7104;27,6379;70,8181;13,3816;23,7295;9,4729;29,6091;21,8855;15,0120;6,5624;1,2934;5,5224;8,2843;38,6107;5,0000;13,5078;FALSO
2017-06-20;9,4817;5,7500;30,5130;23,3408;19,2688;17,5983;58,7400;FALSO;6,3990;13,0517;25,6250;21,7663;33,7710;5,0061;9,0998;7,2903;20,2054;11,8150;13,3000;FALSO;9,0658;9,0658;10,0124;26,0832;8,6029;3,5171;7,6000;6,7874;11,6545;6,8832;19,9673;22,0646;1,8924;24,4136;47,9749;10,3091;19,8734;11,1772;25,2939;23,6060;27,6028;68,8051;13,1847;23,3334;9,2072;29,2112;20,9312;14,8261;6,4872;1,3757;5,4685;8,1760;38,2589;4,9900;13,3970;FALSO
2017-06-21;9,5575;5,6400;29,5624;23,2151;19,1307;17,4985;58,7800;FALSO;6,3647;12,5900;25,6250;21,2664;32,9898;5,0975;9,1176;7,1992;20,3514;11,8237;13,7000;FALSO;9,0503;9,0503;9,5356;25,3237;8,7553;3,6117;7,4500;6,8685;11,3667;6,8440;19,9243;22,0895;1,8350;23,9340;48,4155;10,0907;19,5287;11,0180;24,8813;23,6060;26,8568;69,3816;12,8577;23,4843;9,1300;29,3723;20,9221;14,5008;6,4684;1,2980;5,5180;8,1760;37,9741;4,9800;13,2198;FALSO
2017-06-22;9,6334;5,6400;29,8233;23,3408;19,3560;17,7181;59,3500;FALSO;6,7673;12,8821;25,6348;21,8452;33,8088;5,2638;9,0193;7,1900;20,2872;11,8847;13,4900;FALSO;9,2486;9,2486;9,5356;24,7415;8,9172;3,6873;7,7000;6,9032;11,5037;6,8597;19,7891;22,1081;1,8255;24,0335;47,8966;10,1069;19,6456;11,1491;25,2939;23,7959;26,8568;70,8474;13,0545;23,4749;9,2157;29,3723;20,9221;14,6402;6,4919;1,3025;5,4641;8,3434;37,9909;5,0500;13,1237;FALSO
2017-06-23;9,6031;5,4500;30,0004;22,8740;19,1307;17,5717;59,1000;FALSO;6,5874;13,2213;25,6348;21,7488;34,0261;5,3054;9,0372;7,3176;20,1821;11,9458;13,2200;FALSO;9,1365;9,1365;9,4854;24,6733;9,2412;3,7819;7,6900;7,0450;11,7093;6,7892;19,7276;22,0336;1,8924;24,0515;48,8757;10,2281;19,6186;11,0378;25,9618;23,7579;26,9007;70,2513;13,2999;23,5409;9,2157;29,3154;21,3808;15,1886;6,4495;1,3025;5,4728;8,6291;38,1165;5,2500;13,1090;FALSO
2017-06-26;9,9747;5,5000;30,1961;24,2116;19,7848;18,3635;60,2600;FALSO;6,7930;13,0329;25,6542;22,1083;34,6597;5,4218;9,4037;7,3814;20,3865;12,0242;13,5000;FALSO;9,2624;9,2624;8,9919;24,7961;9,5556;3,8575;7,6400;7,0914;11,8737;6,9693;19,9673;22,6545;1,9115;24,3411;48,9050;10,3818;19,7385;11,2255;26,5217;23,1785;26,4267;70,8474;13,5299;24,0691;9,3015;29,5049;21,1514;14,7518;6,6424;1,2431;5,5293;8,7670;38,2757;5,6000;13,1903;FALSO
2017-06-27;10,0127;5,3500;30,1961;23,4305;19,6031;18,1572;59,7500;FALSO;6,7673;12,6276;25,6348;21,9855;34,4063;5,7295;9,5378;7,3905;20,1645;11,8498;13,5000;FALSO;9,2020;9,2020;9,1257;24,7597;9,4984;3,8480;7,4500;6,9987;11,7093;6,8362;19,9058;22,4496;1,8637;24,0878;48,9442;10,2767;20,1093;11,1035;27,6022;22,8935;25,9879;69,9060;13,2332;23,4560;9,2072;28,8701;21,1698;15,1979;6,5624;1,2660;5,5137;8,7276;37,6726;5,4400;12,9096;FALSO
2017-06-28;9,8685;5,1200;29,6835;23,6909;19,7194;18,3103;59,9500;FALSO;7,0843;13,3438;25,7029;21,4243;34,6688;5,9457;9,5646;7,4543;20,3514;12,0068;13,4000;FALSO;9,1968;9,1968;9,0086;24,3322;9,7842;4,0560;7,4200;7,1435;11,5847;6,8988;19,8383;22,4434;1,8541;24,1330;48,5232;10,4060;20,0786;11,2631;27,9951;22,7415;25,5227;68,9366;13,3241;23,3523;9,1643;28,9838;21,6469;15,3653;6,7412;1,2934;5,5006;8,6094;37,7983;5,2500;12,8653;FALSO
2017-06-29;9,9672;5,1000;29,8699;23,8435;19,7485;18,3968;60,1000;FALSO;6,9301;13,6642;25,7515;21,2752;35,0308;5,7129;9,7434;7,2903;19,8550;12,1027;13,4000;FALSO;9,1744;9,1744;8,9333;24,1957;9,6794;4,0182;7,4100;7,2100;11,6470;6,9928;19,8690;22,6669;1,8350;24,2235;47,9847;10,6405;19,9064;11,0378;29,4587;22,7035;25,1453;68,3980;13,3997;23,3334;9,1300;29,1923;21,6194;15,5697;6,8071;1,2843;5,5467;8,5798;37,6140;5,6500;12,9243;FALSO
2017-06-30;10,3995;5,1300;30,4850;24,0589;20,0611;18,7294;60,9300;FALSO;6,9215;14,0129;25,7904;21,5120;36,2076;5,9707;9,7970;7,4452;19,8083;12,3730;13,6100;FALSO;9,3399;9,3399;9,1759;24,3777;9,7937;4,0466;7,5500;7,4184;11,7915;7,0633;19,9980;22,8159;1,8063;24,7755;48,2686;10,9315;20,0847;10,9346;30,8929;22,7985;25,1892;68,6526;13,6722;23,5786;9,3443;29,9976;22,4820;15,9880;6,9153;1,2843;5,6094;8,6981;37,6056;5,4000;13,0721;FALSO
2017-07-03;10,5436;5,4300;29,9874;24,3911;20,3012;18,9311;61,0900;FALSO;7,0072;14,0789;25,8002;21,6611;39,2400;6,0621;9,7344;7,4088;20,0419;12,3905;13,6000;FALSO;9,4106;9,4106;9,2261;23,8774;9,9081;4,0844;7,4200;7,3924;11,8911;7,0633;20,0672;23,0349;1,7586;24,9293;48,1218;10,7860;20,1647;11,0753;30,1562;22,4850;26,1634;68,7408;13,8388;24,0785;9,5445;30,1966;23,0142;15,9509;6,9811;1,2843;5,5963;8,8655;37,9897;5,6400;13,3160;FALSO
2017-07-04;10,5512;5,4900;30,0437;24,5168;20,2885;18,9614;61,1500;FALSO;6,9815;14,1354;25,7418;21,6348;40,0546;5,9956;9,7344;7,5272;20,0010;12,3207;13,6000;FALSO;9,4296;9,4296;9,3265;23,4226;9,8699;4,0655;7,3600;7,6008;11,7006;7,0555;20,1534;22,9417;1,7108;24,7755;45,7720;10,8831;20,2877;10,9815;28,4863;22,3330;26,0757;69,0345;13,7541;23,9936;9,4738;30,1776;22,9775;16,0624;6,9999;1,2843;5,5920;8,9148;38,0317;5,5500;13,3679;FALSO
2017-07-05;10,4299;5,6300;30,3254;24,3911;20,3326;18,9681;61,0500;FALSO;7,1271;14,1354;25,7612;21,5471;40,0275;5,8709;9,7791;7,6366;19,8375;12,4515;13,4500;FALSO;9,4468;9,4468;9,3683;23,9956;10,0891;4,0182;8,3000;7,5255;11,6619;7,1259;20,1472;23,0038;1,7012;25,1375;45,4685;10,8103;20,2938;10,9815;28,4863;22,7035;26,7076;69,1423;13,8388;24,0691;9,5887;30,2250;22,7757;15,5976;6,9623;1,2568;5,6180;9,0724;38,0820;5,5900;13,4347;FALSO
2017-07-06;10,4299;5,2600;31,1047;24,2295;19,9291;18,6927;60,4200;FALSO;7,3241;13,8998;25,7029;22,2662;40,1904;5,8709;9,6808;7,4543;19,9018;12,3381;13,4000;FALSO;9,4261;9,4261;9,2177;24,1048;10,2224;4,0655;8,2000;7,6847;11,6719;7,0320;20,1656;22,6808;1,7299;24,8026;45,5272;10,5597;19,8633;11,0660;28,4863;23,0740;26,3390;68,2120;13,7510;23,6824;9,5799;30,0355;22,5095;15,6069;6,9576;1,2248;5,7876;9,4565;37,1595;5,5100;13,1454;FALSO
2017-07-07;10,5892;5,2100;32,8322;23,9063;20,0099;18,7128;60,5000;FALSO;7,1271;13,8998;25,7223;21,9242;40,1452;5,9790;9,6093;7,1354;20,0828;12,6084;13,7900;FALSO;9,4141;9,4141;9,1174;24,4777;10,2510;4,0844;8,6500;7,6413;11,6832;7,0241;19,8520;22,4634;1,7203;24,8659;46,0265;10,6405;19,8326;10,8876;28,4863;24,0144;26,4180;67,7126;13,9879;23,9465;9,0408;29,8460;22,6288;15,3374;6,9153;1,2248;5,8607;9,7422;37,0253;5,7200;13,3234;FALSO
2017-07-10;10,4754;5,2800;32,4754;24,1577;20,3179;18,9210;60,9400;FALSO;7,2984;14,0695;25,8683;22,8011;40,4077;6,0455;9,6540;7,1171;20,3222;12,5997;13,7000;FALSO;9,4468;9,4468;9,2763;24,8779;10,4987;4,2262;9,1600;7,7050;11,6844;7,0868;19,9073;22,6435;1,7108;25,2460;45,8209;10,6809;20,2938;10,8407;26,5217;24,4989;26,9533;68,5449;14,0646;24,1917;9,2529;30,6040;22,6288;15,0771;7,0517;1,2294;5,8120;9,7127;37,7382;6,0200;13,6646;FALSO
2017-07-11;10,6195;5,3500;32,8415;25,1721;20,5966;19,2503;61,7000;FALSO;7,4098;14,0223;25,9655;22,6433;40,7335;6,4364;9,8506;7,1263;20,3573;12,5212;13,6500;FALSO;9,5502;9,5502;9,1425;25,1054;10,4320;4,2262;9,0400;7,9452;11,7716;7,1886;20,0672;22,9852;1,7872;25,4722;45,9384;10,6486;20,3185;10,9815;26,4137;24,9169;26,9007;67,7909;14,3497;24,6916;9,1999;30,6514;22,7297;15,1886;7,1269;1,1974;5,8007;9,9983;37,7298;6,4200;13,8279;FALSO
2017-07-12;10,7712;5,5000;33,0763;25,8903;21,4988;19,7609;62,7000;FALSO;7,5554;14,1543;25,9947;22,9765;41,2857;6,5860;10,1009;7,2812;20,4799;12,7305;13,6700;FALSO;9,6537;9,6537;9,4101;25,8603;10,4987;4,2924;9,3300;8,0465;11,9584;7,2042;20,1779;23,2336;1,8063;26,1961;46,0168;10,8184;20,7735;11,0284;26,6199;25,2683;27,7345;68,3491;14,5981;25,3612;9,3324;31,0588;23,1243;15,4117;7,1834;1,2614;5,8616;10,3530;37,8304;6,5000;13,9985;FALSO
2017-07-13;11,3022;5,7000;33,4236;26,1237;21,7409;19,9357;63,2000;FALSO;7,5468;14,3710;26,0142;22,8011;41,3581;6,4280;10,1545;7,3085;20,4332;12,8700;13,5100;FALSO;9,6830;9,6830;9,4687;26,3788;10,4035;4,3964;9,2500;8,2462;12,2062;7,2277;20,2272;23,2958;1,7777;26,7300;47,8085;10,8346;21,3362;11,1974;26,5217;25,8383;27,2254;68,9562;15,1807;25,3612;9,3943;31,5894;22,5554;15,9416;7,3386;1,2340;5,9398;10,2741;38,1910;6,6500;14,2432;FALSO
2017-07-14;11,7270;5,8500;33,9400;26,4020;21,9976;19,9558;63,3400;FALSO;7,7096;14,6066;26,0239;23,0818;41,2766;6,4613;10,2797;7,4179;20,2930;12,8875;13,6600;FALSO;9,7812;9,7812;9,5356;26,3697;10,4225;4,4153;9,2300;8,3939;12,4940;7,2121;20,5100;23,3454;1,8350;26,1961;48,6701;11,1904;21,4284;11,1504;26,4137;25,8193;27,7081;68,2512;15,0795;25,1914;9,3678;32,0158;23,0785;15,9137;7,3104;1,2431;5,9398;10,1362;38,0652;6,6900;14,0949;FALSO
2017-07-17;11,6208;5,6400;34,1372;26,2673;21,8436;19,8214;63,0600;FALSO;7,7696;14,4653;26,0434;23,1519;41,5392;6,4862;10,3154;7,4452;20,2930;12,8526;13,8800;FALSO;9,7761;9,7761;9,8200;26,5698;10,4987;4,3397;9,6600;8,6804;12,5551;7,1886;20,4486;23,1218;1,7872;25,8794;47,7301;11,4895;21,2747;11,6760;26,5217;26,0758;27,8135;68,2512;14,9476;25,1820;9,3855;32,6885;23,1151;16,0810;7,2916;1,2431;5,9294;10,1855;38,1575;7,2000;14,2284;FALSO
2017-07-18;11,1505;5,9000;34,4564;26,2853;22,1076;20,0700;63,1200;FALSO;7,7353;14,5029;26,0434;23,0905;41,2586;6,3948;10,1098;7,2629;20,3514;12,7218;13,8500;FALSO;9,6864;9,6864;10,0242;26,4607;10,3177;4,2735;9,5100;8,4083;12,6847;7,2512;20,3440;23,1467;1,7490;25,6985;48,7778;11,4329;21,2931;11,8262;26,1190;25,8383;28,4805;68,7310;15,0857;25,4272;9,4120;33,5223;23,1243;16,4435;7,2681;1,2431;5,8294;10,1461;38,4091;7,4300;14,5400;FALSO
2017-07-19;10,8546;5,7500;33,9963;26,3751;21,8216;19,8214;63,0900;FALSO;7,6411;14,5124;26,0336;23,0642;40,9417;6,5278;10,2261;7,1536;20,2580;12,6782;13,7000;FALSO;9,6726;9,6726;10,0843;26,3424;10,5368;4,2830;9,5300;8,3910;12,6448;7,1886;20,3686;22,8112;1,7586;25,5899;48,1316;11,4410;21,0226;11,5259;26,1092;25,7338;27,9802;68,3589;15,0243;24,5689;9,4031;33,3044;23,0785;16,9641;7,2916;1,2431;5,8311;10,3924;37,9059;8,1400;14,3323;FALSO
2017-07-20;10,9988;5,7800;33,9212;26,6085;21,6309;19,7542;62,7500;FALSO;7,6239;14,5689;26,0336;23,2396;40,7154;6,2867;10,5925;7,1536;20,3339;12,6520;13,7300;FALSO;9,6537;9,6537;10,2388;26,6062;10,3558;4,2830;9,3000;8,3012;12,9525;7,2199;20,2148;22,8361;1,7394;25,8432;47,8280;11,3924;21,1302;11,4977;26,4628;25,6008;27,9802;68,4470;15,1194;24,5218;9,4120;33,1149;23,1519;16,6480;7,2916;1,2660;5,8224;10,3924;37,9562;8,7600;14,4435;FALSO
2017-07-21;11,0746;5,7500;34,3437;26,4020;21,6309;19,6736;62,5300;FALSO;7,5468;14,5406;26,0726;23,2396;40,6792;6,1287;10,8607;6,9440;20,3339;12,8264;13,7800;FALSO;9,6795;9,6795;10,1272;27,1520;10,1843;4,2262;9,1400;8,3128;13,0795;7,2042;20,1903;22,8423;1,7681;26,4224;48,1022;11,4653;21,2963;11,3475;25,8832;25,6008;27,9802;68,6135;15,7908;24,4086;9,4297;33,1907;23,1243;16,4342;7,3245;1,2660;5,8529;10,4416;38,2162;10,3500;14,2729;FALSO
2017-07-24;11,2263;5,8900;34,4752;26,1058;21,7702;19,8416;62,9300;FALSO;7,6068;14,4747;26,0726;23,1870;40,0184;6,3199;11,0574;7,1354;20,5032;12,8003;13,7300;FALSO;9,7657;9,7657;10,4705;27,1065;10,4416;4,3302;9,0500;8,3939;13,6401;7,2042;20,2579;22,9852;1,7777;27,0196;48,5819;11,4248;21,6775;11,3757;25,2939;26,2658;27,9100;69,3772;15,9288;23,8144;9,3590;32,7832;23,2161;16,2948;7,4092;1,2431;5,9746;10,3924;38,3923;9,3000;14,3764;FALSO
2017-07-25;11,1581;5,9800;34,1747;26,5367;22,1297;20,1641;63,4800;FALSO;7,5811;14,4181;26,0920;23,5466;39,5568;6,5029;10,7892;7,1627;20,6200;12,6084;13,8400;FALSO;9,8261;9,8261;10,8739;27,2884;10,6130;4,3302;9,1300;8,3070;13,3286;7,2669;20,2333;23,0411;1,7586;27,3272;49,4827;11,2388;21,5299;11,5446;25,4510;26,5508;26,9797;67,9084;15,7908;24,1351;9,4208;32,1579;23,7392;16,3227;7,3386;1,2614;6,0355;10,3924;38,7445;8,9000;14,2647;FALSO
2017-07-26;10,8091;5,8000;33,8649;25,8903;21,8216;19,9894;62,8100;FALSO;7,3669;14,3239;26,0628;23,5027;39,7378;6,2118;10,7266;7,1536;20,4740;12,5997;13,9500;FALSO;9,6882;9,6882;10,3074;27,2429;10,0510;4,2451;8,8800;8,3099;12,7319;7,1807;20,2025;22,9354;1,7586;26,4224;50,2268;11,1580;21,3516;11,5446;25,7654;26,1233;27,7608;67,8203;15,8430;24,4652;9,2971;32,4611;23,6474;16,4063;7,3622;1,2614;5,9416;10,2150;38,6606;8,4000;14,1827;FALSO
